,snip,latitud,longitud
57928,116122,14.770522,-91.266238
57929,92831,15.236334,-92.068971
57930,25110,14.387735,-90.297229
57931,126355,14.770522,-91.266238
57932,259628,14.277204,-90.297229
57933,298133,14.770522,-91.266238
57934,335286,15.236334,-92.068971
57935,222508,14.770522,-91.266238
57936,279788,15.236334,-92.068971
57937,26802,14.232261,-90.178766
57938,26816,14.232261,-90.178766
57939,66325,15.236334,-92.068971
57940,28518,14.082413,-90.379544
57941,358949,15.236334,-92.068971
57942,315619,14.912224,-92.051815
57943,133954,14.770522,-91.266238
57944,133948,14.770522,-91.266238
57945,28552,14.082413,-90.379544
57946,295663,14.770522,-91.266238
57947,315604,14.912224,-92.051815
57948,28559,14.082413,-90.379544
57949,205636,14.770522,-91.266238
57950,315351,14.770522,-91.266238
57951,275593,14.912224,-92.051815
57952,30191,14.073559,-90.462031
57953,28574,14.082413,-90.379544
57954,17994,14.912224,-92.051815
57955,30194,14.073559,-90.462031
57956,319262,14.849261,-92.077551
57957,337826,14.849261,-92.077551
57958,265580,14.770522,-91.266238
57959,116125,14.770522,-91.266238
57960,30246,14.277204,-90.297229
57961,33497,14.770522,-91.266238
57962,281277,14.849261,-92.077551
57963,30355,14.387735,-90.297229
57964,150397,14.830036,-91.318004
57965,315146,14.830036,-91.318004
57966,316185,14.849261,-92.077551
57967,30596,14.387735,-90.297229
57968,30357,14.387735,-90.297229
57969,313506,14.849261,-92.077551
57970,30597,14.387735,-90.297229
57971,279696,14.849261,-92.077551
57972,109038,14.849261,-92.077551
57973,277870,14.830036,-91.318004
57974,31285,14.418351,-90.244404
57975,295374,14.830036,-91.318004
57976,332066,14.830036,-91.318004
57977,31864,14.277204,-90.297229
57978,371067,14.849261,-92.077551
57979,169026,14.830036,-91.318004
57980,13678,14.830036,-91.318004
57981,319256,14.849261,-92.077551
57982,31900,14.277204,-90.297229
57983,32030,14.387758,-90.278438
57984,32034,14.165871,-90.276031
57985,337860,14.849261,-92.077551
57986,78923,14.849261,-92.077551
57987,337850,14.849261,-92.077551
57988,32037,14.165871,-90.276031
57989,242101,14.830036,-91.318004
57990,32040,14.165871,-90.276031
57991,315155,14.830036,-91.318004
57992,14231,14.830036,-91.318004
57993,339570,14.849261,-92.077551
57994,14281,14.830036,-91.318004
57995,242331,14.830036,-91.318004
57996,314991,14.849261,-92.077551
57997,33811,14.232261,-90.178766
57998,340126,14.387758,-90.278438
57999,34126,14.232261,-90.178766
58000,343045,14.849261,-92.077551
58001,371001,14.849261,-92.077551
58002,371014,14.849261,-92.077551
58003,34249,14.418351,-90.244404
58004,34280,14.306192,-90.363067
58005,13955,14.830036,-91.318004
58006,226314,14.830036,-91.318004
58007,363741,14.849261,-92.077551
58008,353344,14.830036,-91.318004
58009,353700,14.830036,-91.318004
58010,281111,14.830036,-91.318004
58011,343116,14.849261,-92.077551
58012,108471,14.849261,-92.077551
58013,34452,14.073559,-90.462031
58014,34367,14.306192,-90.363067
58015,34642,14.073645,-90.414874
58016,371008,14.849261,-92.077551
58017,35256,14.475177,-90.175252
58018,281495,14.849261,-92.077551
58019,352732,14.306192,-90.363067
58020,353701,14.830036,-91.318004
58021,315148,14.830036,-91.318004
58022,353702,14.830036,-91.318004
58023,14150,14.830036,-91.318004
58024,281276,14.849261,-92.077551
58025,332069,14.830036,-91.318004
58026,300358,14.849261,-92.077551
58027,35303,14.387758,-90.278438
58028,243672,14.849261,-92.077551
58029,36356,14.082413,-90.379544
58030,36864,14.306192,-90.363067
58031,166647,14.849261,-92.077551
58032,37157,14.277204,-90.297229
58033,37167,14.277204,-90.297229
58034,278030,14.849261,-92.077551
58035,13866,14.830036,-91.318004
58036,185665,14.830036,-91.318004
58037,226341,14.830036,-91.318004
58038,356416,14.849261,-92.077551
58039,185671,14.830036,-91.318004
58040,111741,14.830036,-91.318004
58041,279697,14.849261,-92.077551
58042,38134,14.190031,-90.273742
58043,38507,14.073645,-90.414874
58044,26334,14.849261,-92.077551
58045,38530,14.387735,-90.297229
58046,348684,14.849261,-92.077551
58047,38532,14.387735,-90.297229
58048,319295,14.849261,-92.077551
58049,38535,14.387735,-90.297229
58050,204246,14.803514,-91.363804
58051,281135,14.830036,-91.318004
58052,371023,14.849261,-92.077551
58053,286287,14.803514,-91.363804
58054,295662,14.803514,-91.363804
58055,204261,14.803514,-91.363804
58056,38538,14.38545,-90.370716
58057,370990,14.849261,-92.077551
58058,38544,14.38545,-90.370716
58059,243671,14.849261,-92.077551
58060,38637,14.190031,-90.273742
58061,371064,14.849261,-92.077551
58062,313510,14.849261,-92.077551
58063,38939,14.232261,-90.178766
58064,38930,14.190031,-90.273742
58065,295359,14.803514,-91.363804
58066,30422,14.849261,-92.077551
58067,295419,14.803514,-91.363804
58068,16179,14.803514,-91.363804
58069,169250,14.803514,-91.363804
58070,186296,14.803514,-91.363804
58071,39077,14.190031,-90.273742
58072,342984,14.849261,-92.077551
58073,39124,14.190031,-90.273742
58074,280551,14.849261,-92.077551
58075,39358,14.387735,-90.297229
58076,343423,14.849261,-92.077551
58077,109039,14.849261,-92.077551
58078,39441,14.387758,-90.278438
58079,316263,14.849261,-92.077551
58080,39373,14.387758,-90.278438
58081,295481,14.803514,-91.363804
58082,92839,14.803514,-91.363804
58083,295368,14.803514,-91.363804
58084,79197,14.803514,-91.363804
58085,229670,14.803514,-91.363804
58086,39841,14.277204,-90.297229
58087,39892,14.073645,-90.414874
58088,319268,14.849261,-92.077551
58089,40883,14.190031,-90.273742
58090,334077,14.849261,-92.077551
58091,371006,14.849261,-92.077551
58092,40953,14.190031,-90.273742
58093,360178,14.849261,-92.077551
58094,282624,14.849261,-92.077551
58095,40960,14.190031,-90.273742
58096,266619,14.803514,-91.363804
58097,245489,14.803514,-91.363804
58098,185488,14.803514,-91.363804
58099,281219,14.803514,-91.363804
58100,8961,14.803514,-91.363804
58101,41284,14.082413,-90.379544
58102,41585,14.084741,-90.266112
58103,371010,14.849261,-92.077551
58104,371060,14.849261,-92.077551
58105,41588,14.084741,-90.266112
58106,32195,14.849261,-92.077551
58107,41628,14.475177,-90.175252
58108,337849,14.849261,-92.077551
58109,41781,14.306192,-90.363067
58110,339558,14.803514,-91.363804
58111,342996,14.849261,-92.077551
58112,103386,14.803514,-91.363804
58113,353467,14.803514,-91.363804
58114,133659,14.803514,-91.363804
58115,295483,14.803514,-91.363804
58116,41782,14.306192,-90.363067
58117,41786,14.277204,-90.297229
58118,108384,14.849261,-92.077551
58119,371057,14.849261,-92.077551
58120,41807,14.082413,-90.379544
58121,336678,14.849261,-92.077551
58122,41832,14.082413,-90.379544
58123,41841,14.306192,-90.363067
58124,297231,14.849261,-92.077551
58125,362735,14.849261,-92.077551
58126,335830,14.803514,-91.363804
58127,286278,14.803514,-91.363804
58128,92835,14.803514,-91.363804
58129,263296,14.803514,-91.363804
58130,295255,14.803514,-91.363804
58131,41869,14.082413,-90.379544
58132,42124,14.387758,-90.278438
58133,42162,14.277204,-90.297229
58134,35918,14.849261,-92.077551
58135,280558,14.849261,-92.077551
58136,300356,14.849261,-92.077551
58137,337648,14.849261,-92.077551
58138,42467,14.228947,-90.477369
58139,337857,14.849261,-92.077551
58140,42469,14.228947,-90.477369
58141,295329,14.803514,-91.363804
58142,229667,14.803514,-91.363804
58143,353416,14.803514,-91.363804
58144,339336,14.803514,-91.363804
58145,185496,14.803514,-91.363804
58146,42714,14.073559,-90.462031
58147,42721,14.073559,-90.462031
58148,42723,14.082413,-90.379544
58149,338966,14.849261,-92.077551
58150,337194,14.849261,-92.077551
58151,109037,14.849261,-92.077551
58152,43107,14.277204,-90.297229
58153,371866,14.849261,-92.077551
58154,319261,14.849261,-92.077551
58155,43134,14.277204,-90.297229
58156,353444,14.803514,-91.363804
58157,319136,14.803514,-91.363804
58158,262546,14.803514,-91.363804
58159,315213,14.803514,-91.363804
58160,222430,14.803514,-91.363804
58161,43147,14.073559,-90.462031
58162,43199,14.387735,-90.297229
58163,316267,14.849261,-92.077551
58164,260895,14.849261,-92.077551
58165,43303,14.228947,-90.477369
58166,345615,14.849261,-92.077551
58167,43537,14.073559,-90.462031
58168,370996,14.849261,-92.077551
58169,43549,14.073559,-90.462031
58170,275757,14.849261,-92.077551
58171,111375,14.803514,-91.363804
58172,295382,14.803514,-91.363804
58173,185537,14.803514,-91.363804
58174,111313,14.803514,-91.363804
58175,295221,14.803514,-91.363804
58176,43568,14.228947,-90.477369
58177,44634,14.073645,-90.414874
58178,117954,14.849261,-92.077551
58179,44785,14.232261,-90.178766
58180,243666,14.849261,-92.077551
58181,312599,14.849261,-92.077551
58182,44947,14.232261,-90.178766
58183,280552,14.849261,-92.077551
58184,45013,14.082413,-90.379544
58185,343039,14.849261,-92.077551
58186,339947,14.803514,-91.363804
58187,222433,14.803514,-91.363804
58188,229672,14.803514,-91.363804
58189,295364,14.803514,-91.363804
58190,45452,14.387735,-90.297229
58191,281159,14.803514,-91.363804
58192,47003,14.387735,-90.297229
58193,369531,14.849261,-92.077551
58194,337851,14.849261,-92.077551
58195,51267,14.306192,-90.363067
58196,26333,14.849261,-92.077551
58197,49988,14.277204,-90.297229
58198,343066,14.849261,-92.077551
58199,51364,14.073645,-90.414874
58200,360180,14.849261,-92.077551
58201,204268,14.803514,-91.363804
58202,229664,14.803514,-91.363804
58203,186319,14.803514,-91.363804
58204,229673,14.803514,-91.363804
58205,51527,14.387735,-90.297229
58206,16210,14.803514,-91.363804
58207,51392,14.418351,-90.244404
58208,338931,14.849261,-92.077551
58209,53837,14.387758,-90.278438
58210,52907,14.277204,-90.297229
58211,316275,14.849261,-92.077551
58212,262934,14.849261,-92.077551
58213,257938,14.849261,-92.077551
58214,54300,14.228947,-90.477369
58215,337858,14.849261,-92.077551
58216,9530,14.803514,-91.363804
58217,92946,14.803514,-91.363804
58218,185542,14.803514,-91.363804
58219,54599,14.387758,-90.278438
58220,92798,14.803514,-91.363804
58221,204263,14.803514,-91.363804
58222,54679,14.387758,-90.278438
58223,342979,14.849261,-92.077551
58224,54782,14.232261,-90.178766
58225,371019,14.849261,-92.077551
58226,54749,14.232261,-90.178766
58227,260897,14.849261,-92.077551
58228,295660,14.803514,-91.363804
58229,54970,14.073645,-90.414874
58230,343028,14.849261,-92.077551
58231,133675,14.803514,-91.363804
58232,343041,14.849261,-92.077551
58233,295661,14.803514,-91.363804
58234,222435,14.803514,-91.363804
58235,54977,14.073645,-90.414874
58236,229666,14.803514,-91.363804
58237,54983,14.073645,-90.414874
58238,363745,14.849261,-92.077551
58239,360069,14.849261,-92.077551
58240,54990,14.073645,-90.414874
58241,55001,14.073645,-90.414874
58242,371089,14.849261,-92.077551
58243,55814,14.387735,-90.297229
58244,353384,14.803514,-91.363804
58245,343048,14.849261,-92.077551
58246,343064,14.849261,-92.077551
58247,229665,14.803514,-91.363804
58248,335780,14.803514,-91.363804
58249,353468,14.803514,-91.363804
58250,56304,14.277204,-90.297229
58251,295290,14.803514,-91.363804
58252,56333,14.387735,-90.297229
58253,337859,14.849261,-92.077551
58254,57173,14.073559,-90.462031
58255,261224,14.849261,-92.077551
58256,343062,14.849261,-92.077551
58257,58036,14.387758,-90.278438
58258,58044,14.387758,-90.278438
58259,222432,14.803514,-91.363804
58260,343001,14.849261,-92.077551
58261,78920,14.849261,-92.077551
58262,185495,14.803514,-91.363804
58263,185547,14.803514,-91.363804
58264,315264,14.803514,-91.363804
58265,59446,14.073645,-90.414874
58266,229669,14.803514,-91.363804
58267,338958,14.849261,-92.077551
58268,59523,14.387735,-90.297229
58269,65075,14.387758,-90.278438
58270,331780,14.849261,-92.077551
58271,65076,14.073645,-90.414874
58272,109041,14.849261,-92.077551
58273,185541,14.803514,-91.363804
58274,67784,14.232261,-90.178766
58275,321590,14.849261,-92.077551
58276,109157,14.849261,-92.077551
58277,295641,14.803514,-91.363804
58278,185491,14.803514,-91.363804
58279,229668,14.803514,-91.363804
58280,67837,14.082413,-90.379544
58281,288876,14.803514,-91.363804
58282,331664,14.849261,-92.077551
58283,67876,14.277204,-90.297229
58284,67974,14.277204,-90.297229
58285,253640,14.849261,-92.077551
58286,68410,14.306192,-90.363067
58287,59905,14.849261,-92.077551
58288,203736,14.803514,-91.363804
58289,41788,14.849261,-92.077551
58290,68481,14.475177,-90.175252
58291,41485,14.849261,-92.077551
58292,54279,14.803514,-91.363804
58293,39421,14.803514,-91.363804
58294,295282,14.803514,-91.363804
58295,68610,14.228947,-90.477369
58296,34451,14.803514,-91.363804
58297,339064,14.678028,-92.140518
58298,68837,14.475177,-90.175252
58299,69149,14.073559,-90.462031
58300,314772,14.678028,-92.140518
58301,69281,14.387735,-90.297229
58302,297888,14.678028,-92.140518
58303,34447,14.803514,-91.363804
58304,69659,14.073559,-90.462031
58305,40956,14.678028,-92.140518
58306,314771,14.678028,-92.140518
58307,38409,14.714903,-91.304756
58308,151204,14.714903,-91.304756
58309,70479,14.277204,-90.297229
58310,38408,14.714903,-91.304756
58311,73336,14.714903,-91.304756
58312,74244,14.387735,-90.297229
58313,74243,14.387735,-90.297229
58314,259038,14.678028,-92.140518
58315,336864,14.678028,-92.140518
58316,278832,14.678028,-92.140518
58317,74248,14.387735,-90.297229
58318,74249,14.387735,-90.297229
58319,14665,14.714903,-91.304756
58320,343261,14.678028,-92.140518
58321,17960,14.678028,-92.140518
58322,265495,14.714903,-91.304756
58323,16309,14.714903,-91.304756
58324,74250,14.387735,-90.297229
58325,115087,14.714903,-91.304756
58326,115084,14.714903,-91.304756
58327,74275,14.073645,-90.414874
58328,343279,14.678028,-92.140518
58329,53499,14.678028,-92.140518
58330,60677,14.678028,-92.140518
58331,74653,14.232261,-90.178766
58332,265497,14.714903,-91.304756
58333,74654,14.232261,-90.178766
58334,74655,14.232261,-90.178766
58335,340513,14.678028,-92.140518
58336,276109,14.678028,-92.140518
58337,335761,14.714903,-91.304756
58338,265500,14.714903,-91.304756
58339,74667,14.232261,-90.178766
58340,185680,14.714903,-91.304756
58341,334564,14.714903,-91.304756
58342,75036,14.387758,-90.278438
58343,17961,14.678028,-92.140518
58344,338578,14.678028,-92.140518
58345,68934,14.678028,-92.140518
58346,75339,14.418351,-90.244404
58347,229551,14.714903,-91.304756
58348,75352,14.387758,-90.278438
58349,75343,14.418351,-90.244404
58350,242403,14.678028,-92.140518
58351,340516,14.678028,-92.140518
58352,229548,14.714903,-91.304756
58353,79229,14.082413,-90.379544
58354,336953,14.714903,-91.304756
58355,229549,14.714903,-91.304756
58356,79238,14.073559,-90.462031
58357,53916,14.714903,-91.304756
58358,339065,14.678028,-92.140518
58359,330356,14.678028,-92.140518
58360,80969,14.082413,-90.379544
58361,338614,14.678028,-92.140518
58362,8282,14.232261,-90.178766
58363,70664,14.714903,-91.304756
58364,8288,14.232261,-90.178766
58365,314770,14.678028,-92.140518
58366,278501,14.678028,-92.140518
58367,168524,14.714903,-91.304756
58368,172454,14.714903,-91.304756
58369,90281,14.073559,-90.462031
58370,90739,14.387758,-90.278438
58371,276110,14.678028,-92.140518
58372,335760,14.714903,-91.304756
58373,135901,14.714903,-91.304756
58374,107930,14.678028,-92.140518
58375,90756,14.387758,-90.278438
58376,335759,14.714903,-91.304756
58377,90761,14.387758,-90.278438
58378,318967,14.678028,-92.140518
58379,90854,14.387758,-90.278438
58380,40959,14.678028,-92.140518
58381,318319,14.678028,-92.140518
58382,26182,14.714903,-91.304756
58383,295445,14.714903,-91.304756
58384,90867,14.387758,-90.278438
58385,91231,14.387735,-90.297229
58386,17962,14.678028,-92.140518
58387,70680,14.714903,-91.304756
58388,19924,14.714903,-91.304756
58389,65925,14.678028,-92.140518
58390,91254,14.387735,-90.297229
58391,53921,14.714903,-91.304756
58392,278638,14.678028,-92.140518
58393,91258,14.387735,-90.297229
58394,91263,14.387735,-90.297229
58395,17365,14.714903,-91.304756
58396,91270,14.387735,-90.297229
58397,26336,14.51017,-92.195389
58398,53232,14.51017,-92.195389
58399,172471,14.714903,-91.304756
58400,91287,14.387735,-90.297229
58401,53914,14.714903,-91.304756
58402,60678,14.51017,-92.195389
58403,17348,14.714903,-91.304756
58404,258728,14.51017,-92.195389
58405,25203,14.51017,-92.195389
58406,370958,14.714903,-91.304756
58407,91376,14.232261,-90.178766
58408,91379,14.232261,-90.178766
58409,109276,14.51017,-92.195389
58410,277931,14.782813,-91.146098
58411,91382,14.232261,-90.178766
58412,135715,14.51017,-92.195389
58413,91380,14.232261,-90.178766
58414,168473,14.782813,-91.146098
58415,53245,14.51017,-92.195389
58416,242534,14.782813,-91.146098
58417,91509,14.190031,-90.273742
58418,169455,14.782813,-91.146098
58419,169454,14.782813,-91.146098
58420,41740,14.51017,-92.195389
58421,91524,14.190031,-90.273742
58422,91526,14.190031,-90.273742
58423,281424,14.51017,-92.195389
58424,358205,14.51017,-92.195389
58425,172161,14.782813,-91.146098
58426,91531,14.190031,-90.273742
58427,118396,14.51017,-92.195389
58428,91615,14.190031,-90.273742
58429,222575,14.782813,-91.146098
58430,226424,14.782813,-91.146098
58431,343449,14.51017,-92.195389
58432,91627,14.190031,-90.273742
58433,222564,14.782813,-91.146098
58434,186454,14.782813,-91.146098
58435,318061,14.51017,-92.195389
58436,91631,14.082413,-90.379544
58437,91866,14.277204,-90.297229
58438,260982,14.51017,-92.195389
58439,78919,14.51017,-92.195389
58440,168501,14.782813,-91.146098
58441,150847,14.51017,-92.195389
58442,92094,14.306192,-90.363067
58443,92086,14.306192,-90.363067
58444,169452,14.782813,-91.146098
58445,17704,14.782813,-91.146098
58446,53285,14.51017,-92.195389
58447,92116,14.306192,-90.363067
58448,315149,14.782813,-91.146098
58449,205632,14.782813,-91.146098
58450,258733,14.51017,-92.195389
58451,9394,14.190031,-90.273742
58452,92558,14.277204,-90.297229
58453,69836,14.51017,-92.195389
58454,135713,14.51017,-92.195389
58455,222557,14.782813,-91.146098
58456,281407,14.51017,-92.195389
58457,9396,14.190031,-90.273742
58458,9398,14.190031,-90.273742
58459,262495,14.782813,-91.146098
58460,353613,14.782813,-91.146098
58461,262127,14.51017,-92.195389
58462,169484,14.782813,-91.146098
58463,94280,14.277204,-90.297229
58464,168527,14.782813,-91.146098
58465,9452,14.073559,-90.462031
58466,53233,14.51017,-92.195389
58467,9443,14.073559,-90.462031
58468,73329,14.51017,-92.195389
58469,119572,14.51017,-92.195389
58470,95816,14.073559,-90.462031
58471,334725,14.782813,-91.146098
58472,9688,14.418351,-90.244404
58473,281434,14.51017,-92.195389
58474,117971,14.782813,-91.146098
58475,69571,14.51017,-92.195389
58476,334731,14.782813,-91.146098
58477,97407,14.277204,-90.297229
58478,151104,14.74642,-91.132903
58479,242521,14.74642,-91.132903
58480,99180,14.387735,-90.297229
58481,98402,14.073645,-90.414874
58482,119622,14.51017,-92.195389
58483,258517,14.51017,-92.195389
58484,18502,14.51017,-92.195389
58485,99293,14.387735,-90.297229
58486,99509,14.073645,-90.414874
58487,316168,14.51017,-92.195389
58488,186585,14.74642,-91.132903
58489,205741,14.74642,-91.132903
58490,370854,14.51017,-92.195389
58491,13641,14.190031,-90.273742
58492,186043,14.74642,-91.132903
58493,135761,14.74642,-91.132903
58494,17606,14.74642,-91.132903
58495,1357,14.277204,-90.297229
58496,13943,14.277204,-90.297229
58497,60679,14.51017,-92.195389
58498,281385,14.51017,-92.195389
58499,263207,14.51017,-92.195389
58500,13946,14.277204,-90.297229
58501,9528,14.74642,-91.132903
58502,13957,14.277204,-90.297229
58503,264415,14.51017,-92.195389
58504,26202,14.74642,-91.132903
58505,135663,14.74642,-91.132903
58506,264411,14.51017,-92.195389
58507,9395,14.190031,-90.273742
58508,258685,14.74642,-91.132903
58509,10739,14.74642,-91.132903
58510,8261,14.232261,-90.178766
58511,17722,14.51017,-92.195389
58512,8279,14.232261,-90.178766
58513,97532,14.51017,-92.195389
58514,330555,14.51017,-92.195389
58515,9684,14.418351,-90.244404
58516,186592,14.74642,-91.132903
58517,17389,14.073559,-90.462031
58518,111503,14.74642,-91.132903
58519,53251,14.51017,-92.195389
58520,15797,14.74642,-91.132903
58521,301294,14.51017,-92.195389
58522,17074,14.277204,-90.297229
58523,10693,14.74642,-91.132903
58524,242471,14.74642,-91.132903
58525,119615,14.51017,-92.195389
58526,13458,14.475177,-90.175252
58527,17241,14.38545,-90.370716
58528,17467,14.51017,-92.195389
58529,109277,14.51017,-92.195389
58530,17262,14.38545,-90.370716
58531,355902,14.74642,-91.132903
58532,222503,14.74642,-91.132903
58533,17391,14.073559,-90.462031
58534,264420,14.51017,-92.195389
58535,205699,14.74642,-91.132903
58536,332815,14.74642,-91.132903
58537,53384,14.51017,-92.195389
58538,16990,14.418351,-90.244404
58539,69054,14.74642,-91.132903
58540,336445,14.51017,-92.195389
58541,13464,14.475177,-90.175252
58542,16993,14.418351,-90.244404
58543,53242,14.51017,-92.195389
58544,297903,14.51017,-92.195389
58545,19757,14.277204,-90.297229
58546,13488,14.475177,-90.175252
58547,27741,14.74642,-91.132903
58548,151231,14.74642,-91.132903
58549,41821,14.51017,-92.195389
58550,15792,14.74642,-91.132903
58551,9687,14.418351,-90.244404
58552,332860,14.74642,-91.132903
58553,150848,14.51017,-92.195389
58554,354642,14.74642,-91.132903
58555,119566,14.51017,-92.195389
58556,15478,14.38545,-90.370716
58557,20231,14.073645,-90.414874
58558,264417,14.51017,-92.195389
58559,278146,14.51017,-92.195389
58560,20218,14.073645,-90.414874
58561,17587,14.74642,-91.132903
58562,20232,14.073645,-90.414874
58563,168525,14.74642,-91.132903
58564,118016,14.51017,-92.195389
58565,54148,14.74642,-91.132903
58566,20628,14.475177,-90.175252
58567,34035,14.74642,-91.132903
58568,264418,14.51017,-92.195389
58569,34005,14.74642,-91.132903
58570,26335,14.51017,-92.195389
58571,24832,14.387735,-90.297229
58572,24834,14.387735,-90.297229
58573,26337,14.51017,-92.195389
58574,135714,14.51017,-92.195389
58575,20580,14.475177,-90.175252
58576,20904,14.277204,-90.297229
58577,206389,14.740493,-91.152096
58578,14337,14.740493,-91.152096
58579,41795,14.51017,-92.195389
58580,20932,14.277204,-90.297229
58581,242602,14.740493,-91.152096
58582,334335,14.51017,-92.195389
58583,185348,14.740493,-91.152096
58584,17718,14.51017,-92.195389
58585,221944,14.740493,-91.152096
58586,20871,14.277204,-90.297229
58587,20195,14.38545,-90.370716
58588,264416,14.51017,-92.195389
58589,25204,14.51017,-92.195389
58590,13874,14.418351,-90.244404
58591,20169,14.232261,-90.178766
58592,16994,14.740493,-91.152096
58593,333006,14.51017,-92.195389
58594,9497,14.740493,-91.152096
58595,13887,14.418351,-90.244404
58596,316240,14.740493,-91.152096
58597,27832,14.740493,-91.152096
58598,41728,14.51017,-92.195389
58599,111251,14.740493,-91.152096
58600,109244,14.51017,-92.195389
58601,28642,14.418351,-90.244404
58602,28624,14.418351,-90.244404
58603,97518,14.51017,-92.195389
58604,244609,14.740493,-91.152096
58605,264419,14.51017,-92.195389
58606,28678,14.277204,-90.297229
58607,28708,14.084741,-90.266112
58608,41787,14.51017,-92.195389
58609,28719,14.084741,-90.266112
58610,242612,14.740493,-91.152096
58611,80177,14.938945,-92.000388
58612,316235,14.740493,-91.152096
58613,221943,14.740493,-91.152096
58614,25109,14.387735,-90.297229
58615,353657,14.938945,-92.000388
58616,222016,14.740493,-91.152096
58617,25889,14.418351,-90.244404
58618,261301,14.938945,-92.000388
58619,343283,14.938945,-92.000388
58620,20751,14.740493,-91.152096
58621,338071,14.938945,-92.000388
58622,28930,14.306192,-90.363067
58623,27753,14.740493,-91.152096
58624,28936,14.306192,-90.363067
58625,316099,14.938945,-92.000388
58626,28941,14.306192,-90.363067
58627,358610,14.740493,-91.152096
58628,242608,14.740493,-91.152096
58629,358111,14.938945,-92.000388
58630,28946,14.306192,-90.363067
58631,55353,14.740493,-91.152096
58632,28951,14.306192,-90.363067
58633,337824,14.938945,-92.000388
58634,333138,14.938945,-92.000388
58635,22269,14.720901,-91.133503
58636,340703,14.938945,-92.000388
58637,334982,14.720901,-91.133503
58638,28961,14.306192,-90.363067
58639,358727,14.938945,-92.000388
58640,20477,14.475177,-90.175252
58641,28970,14.306192,-90.363067
58642,186567,14.720901,-91.133503
58643,297702,14.938945,-92.000388
58644,169620,14.720901,-91.133503
58645,118185,14.720901,-91.133503
58646,29096,14.38545,-90.370716
58647,29102,14.38545,-90.370716
58648,335288,14.938945,-92.000388
58649,26498,14.938945,-92.000388
58650,110199,14.720901,-91.133503
58651,297703,14.938945,-92.000388
58652,186575,14.720901,-91.133503
58653,17207,14.084741,-90.266112
58654,261319,14.938945,-92.000388
58655,20054,14.190031,-90.273742
58656,20021,14.190031,-90.273742
58657,337825,14.938945,-92.000388
58658,242630,14.720901,-91.133503
58659,27073,14.232261,-90.178766
58660,54051,14.720901,-91.133503
58661,22263,14.720901,-91.133503
58662,330449,14.938945,-92.000388
58663,27076,14.232261,-90.178766
58664,339318,14.938945,-92.000388
58665,54229,14.688911,-91.116716
58666,278148,14.938945,-92.000388
58667,27061,14.277204,-90.297229
58668,259997,14.688911,-91.116716
58669,259430,14.938945,-92.000388
58670,27198,14.190031,-90.273742
58671,27359,14.190031,-90.273742
58672,110270,14.938945,-92.000388
58673,186088,14.688911,-91.116716
58674,27411,14.073645,-90.414874
58675,241425,14.688911,-91.116716
58676,54289,14.688911,-91.116716
58677,27424,14.073645,-90.414874
58678,350399,14.938945,-92.000388
58679,358196,14.938945,-92.000388
58680,134784,14.688911,-91.116716
58681,333137,14.938945,-92.000388
58682,29602,14.475177,-90.175252
58683,54203,14.688911,-91.116716
58684,34670,14.277204,-90.297229
58685,36422,14.082413,-90.379544
58686,170434,14.938945,-92.000388
58687,29175,14.938945,-92.000388
58688,206373,14.688911,-91.116716
58689,186113,14.688911,-91.116716
58690,206376,14.688911,-91.116716
58691,35350,14.277204,-90.297229
58692,35493,14.277204,-90.297229
58693,261360,14.938945,-92.000388
58694,137680,14.688911,-91.116716
58695,297704,14.938945,-92.000388
58696,90306,14.938945,-92.000388
58697,32011,14.475177,-90.175252
58698,54344,14.688911,-91.116716
58699,37168,14.073645,-90.414874
58700,34358,14.306192,-90.363067
58701,260975,14.938945,-92.000388
58702,339300,14.938945,-92.000388
58703,137694,14.688911,-91.116716
58704,21806,14.688911,-91.116716
58705,315297,14.688911,-91.116716
58706,34402,14.306192,-90.363067
58707,34395,14.306192,-90.363067
58708,95591,14.938945,-92.000388
58709,14882,14.688911,-91.116716
58710,301288,14.938945,-92.000388
58711,332163,14.688911,-91.116716
58712,316101,14.938945,-92.000388
58713,34737,14.38545,-90.370716
58714,34788,14.38545,-90.370716
58715,31850,14.306192,-90.363067
58716,358194,14.938945,-92.000388
58717,337823,14.938945,-92.000388
58718,206237,14.688911,-91.116716
58719,17256,14.688911,-91.116716
58720,32704,14.475177,-90.175252
58721,206232,14.688911,-91.116716
58722,34424,14.073559,-90.462031
58723,70808,14.938945,-92.000388
58724,339596,14.688911,-91.116716
58725,330452,14.938945,-92.000388
58726,34445,14.073559,-90.462031
58727,23331,14.688911,-91.116716
58728,26499,14.938945,-92.000388
58729,34471,14.073559,-90.462031
58730,21043,14.938945,-92.000388
58731,241966,14.938945,-92.000388
58732,34476,14.073559,-90.462031
58733,278059,14.688911,-91.116716
58734,21753,14.688911,-91.116716
58735,34510,14.190031,-90.273742
58736,132636,14.688911,-91.116716
58737,34547,14.190031,-90.273742
58738,358721,14.938945,-92.000388
58739,186139,14.688911,-91.116716
58740,263188,14.938945,-92.000388
58741,34566,14.190031,-90.273742
58742,333085,14.938945,-92.000388
58743,206384,14.688911,-91.116716
58744,31904,14.475177,-90.175252
58745,282875,14.938945,-92.000388
58746,353660,14.938945,-92.000388
58747,27194,14.190031,-90.273742
58748,289964,14.688911,-91.116716
58749,30349,14.387735,-90.297229
